"Order ID","Order Date","Customer ID","Product ID","Sales","Quantity","Discount","Profit","Shipping Cost"
"ID-2012-10230","2012-07-06","JC-16105","FUR-BO-10004399","160.5366","1","0.07","-1.7334","11.1"
"IN-2013-78935","2013-08-26","AS-10285","TEC-AC-10002324","114.66","2","0.0","4.56","11.1"
"IN-2013-75078","2013-08-13","JP-16135","OFF-BI-10000340","130.41","3","0.1","0.0","11.1"
"ID-2012-10139","2012-06-11","KA-16525","FUR-CH-10003123","77.526","2","0.27","-10.674","11.1"
"IN-2012-71340","2012-06-25","GT-14710","OFF-FA-10004659","38.88","3","0.0","12.42","11.1"
"IN-2012-34562","2012-12-14","CM-12385","OFF-ST-10001186","154.7784","3","0.17","31.6584","11.1"
"IN-2014-83702","2014-11-27","VW-21775","OFF-SU-10002327","96.3","6","0.0","7.56","11.1"
"CA-2014-110905","2014-09-11","RW-19690","TEC-AC-10003023","296.85","5","0.0","53.433","11.1"
"US-2014-109582","2014-09-13","JM-15865","OFF-PA-10004071","166.44","3","0.0","79.8912","11.1"
"CA-2012-132948","2012-03-27","MV-17485","OFF-ST-10000636","83.7","5","0.0","3.348","11.1"
"IR-2011-7300","2011-09-26","VD-11670","TEC-MEM-10000919","143.1","2","0.0","5.7","11.1"
"MX-2011-108539","2011-06-16","AB-10165","TEC-PH-10002068","130.56","3","0.0","30.0","11.1"
"US-2011-144540","2011-12-09","MC-18100","OFF-EN-10003728","66.72","4","0.4","-25.6","11.09"
"ES-2014-2958500","2014-06-26","SN-20710","FUR-CH-10004506","253.44","3","0.0","12.6","11.09"
"ES-2014-4934407","2014-03-25","JB-16000","OFF-AR-10000110","185.28","4","0.0","48.12","11.09"
"IN-2011-22585","2011-08-20","VP-21730","OFF-ST-10004583","145.35","3","0.0","7.2","11.09"
"IN-2012-35752","2012-07-07","OT-18730","OFF-PA-10001944","178.74","6","0.0","14.22","11.09"
"IN-2014-86810","2014-06-03","MG-17890","OFF-PA-10003333","158.94","6","0.0","50.76","11.09"
"CA-2013-154998","2013-04-08","ES-14080","OFF-PA-10004243","37.94","2","0.0","18.2112","11.09"
"CA-2012-2760","2012-10-07","AZ-750","OFF-ELD-10000124","96.0","2","0.0","31.68","11.09"
"EG-2011-2040","2011-03-03","AP-720","OFF-KIT-10001040","139.8","2","0.0","57.3","11.09"
"MX-2013-140326","2013-08-07","JH-15430","OFF-PA-10002382","74.64","4","0.0","9.68","11.09"
"MX-2011-139815","2011-04-21","SG-20605","OFF-ST-10002176","85.62","1","0.0","39.38","11.09"
"ES-2011-4184901","2011-08-30","AB-10015","OFF-SU-10002451","80.1","3","0.0","33.57","11.08"
"ES-2012-5307098","2012-02-06","JL-15505","OFF-PA-10000876","111.84","4","0.0","16.68","11.08"
"IN-2012-66090","2012-08-31","SH-20635","OFF-AP-10000043","108.42","2","0.0","43.32","11.08"
"CA-2014-102925","2014-11-06","CD-12280","FUR-TA-10003469","166.5","2","0.4","-66.6","11.08"
"TZ-2013-8600","2013-07-09","LW-6825","OFF-BOS-10000363","116.88","4","0.0","15.12","11.08"
"SA-2011-1830","2011-12-27","MM-7260","OFF-CAR-10002375","54.0","4","0.0","17.28","11.08"
"SL-2012-4330","2012-11-15","CC-2145","TEC-EPS-10003568","117.15","1","0.0","8.19","11.08"
"EG-2012-4660","2012-08-27","NM-8445","OFF-STI-10000305","96.18","2","0.0","8.64","11.08"
"MX-2013-132129","2013-07-03","KC-16675","OFF-ST-10002105","126.8","4","0.0","26.56","11.08"
"MX-2014-108889","2014-03-11","VF-21715","FUR-BO-10002325","659.424","3","0.2","-0.036","11.08"
"MX-2014-158876","2014-07-24","FW-14395","OFF-AP-10002822","170.64","3","0.0","73.32","11.08"
"MX-2014-161641","2014-11-25","CM-11935","FUR-CH-10001819","226.9","5","0.0","95.2","11.07"
"MX-2011-154536","2011-08-29","HJ-14875","OFF-PA-10001164","110.6","7","0.0","51.94","11.07"
"ES-2013-2388994","2013-03-05","PK-19075","OFF-AR-10002783","75.15","3","0.0","4.5","11.07"
"ES-2011-5911716","2011-12-19","JK-15640","OFF-SU-10000087","178.56","12","0.0","23.04","11.07"
"IN-2014-62254","2014-01-03","EB-13750","OFF-AP-10000510","69.498","2","0.1","6.138","11.07"
"CA-2014-146626","2014-12-30","BP-11185","FUR-FU-10002501","101.12","8","0.0","37.4144","11.07"
"CA-2013-100993","2013-02-05","AZ-10750","OFF-ST-10004340","186.54","3","0.0","50.3658","11.07"
"MX-2013-106271","2013-10-03","KW-16435","OFF-BI-10003883","40.4","4","0.0","12.08","11.07"
"US-2012-103814","2012-11-05","HD-14785","FUR-TA-10004308","187.848","2","0.7","-175.352","11.07"
"ES-2014-1566594","2014-05-10","VS-21820","OFF-SU-10001021","96.66","3","0.0","30.87","11.06"
"ES-2012-5875283","2012-09-28","AJ-10960","TEC-AC-10004557","147.45","5","0.0","19.05","11.06"
"IT-2011-2536577","2011-01-26","AS-10240","OFF-ST-10002905","108.0","5","0.1","2.4","11.06"
"IN-2011-10419","2011-05-06","AS-10285","TEC-PH-10003927","166.74","1","0.0","63.36","11.06"
"ID-2013-52006","2013-11-20","JS-15595","OFF-SU-10002742","167.268","8","0.47","-50.652","11.06"
"IN-2011-60539","2011-10-14","MG-18205","TEC-AC-10000596","112.2","1","0.0","47.1","11.06"
"IN-2012-30684","2012-10-18","LW-16990","OFF-BI-10004181","109.32","4","0.0","12.0","11.06"
"IN-2012-37467","2012-08-01","SH-19975","OFF-ST-10004346","196.884","4","0.1","6.444","11.06"
"IN-2014-72565","2014-06-02","MW-18235","OFF-BI-10004120","95.85","3","0.0","22.95","11.06"
"CA-2013-150483","2013-06-01","BP-11290","FUR-CH-10000422","191.079","3","0.3","-38.2158","11.06"
"CM-2011-7200","2011-06-03","FW-4395","OFF-ROG-10004949","62.61","1","0.0","18.78","11.06"
"CM-2012-6110","2012-12-30","LT-6765","OFF-ENE-10002922","171.0","6","0.0","17.1","11.06"
"MA-2013-7190","2013-07-02","SV-10785","OFF-STI-10002716","130.68","4","0.0","60.0","11.06"
"MX-2014-132710","2014-12-04","AS-10285","OFF-ST-10004342","35.8","5","0.0","17.5","11.06"
"US-2014-118297","2014-10-22","GT-14710","OFF-AR-10002882","145.152","7","0.4","-87.108","11.06"
"MX-2014-156566","2014-01-21","GM-14500","FUR-CH-10003354","144.096","2","0.4","-26.424","11.06"
"MX-2014-116855","2014-09-13","HG-14845","FUR-BO-10000148","190.44","2","0.0","0.0","11.05"
"MX-2012-166730","2012-12-10","JK-15205","OFF-AP-10004921","92.052","3","0.4","-0.048","11.05"
"ES-2011-5608714","2011-09-18","CC-12685","OFF-PA-10000393","88.35","5","0.0","8.7","11.05"
"ES-2013-1135121","2013-04-11","CL-11890","OFF-ST-10004996","65.052","3","0.6","-63.468","11.05"
"IT-2012-5224735","2012-08-03","FM-14290","TEC-PH-10003847","73.26","2","0.5","-51.3","11.05"
"US-2011-115413","2011-08-26","PP-18955","TEC-AC-10002800","149.97","3","0.0","52.4895","11.05"
"CA-2014-161340","2014-05-29","AM-10360","FUR-BO-10004709","115.96","4","0.5","-64.9376","11.05"
"UP-2014-830","2014-12-13","NG-8430","TEC-SAM-10004384","65.31","1","0.0","18.93","11.05"
"CG-2013-2940","2013-10-29","DM-3345","OFF-GLO-10001127","34.68","2","0.0","9.36","11.05"
"MX-2013-128986","2013-05-08","PM-18940","OFF-ST-10000560","38.58","1","0.0","8.1","11.05"
"IN-2011-49752","2011-12-01","CB-12415","OFF-LA-10003141","102.33","9","0.0","51.03","11.04"
"IN-2013-83541","2013-05-20","Dl-13600","TEC-MA-10003112","149.28","2","0.0","7.44","11.04"
"US-2014-104437","2014-01-28","TG-21310","TEC-PH-10000193","137.94","3","0.0","35.8644","11.04"
"IR-2011-6620","2011-11-07","RE-9450","OFF-STA-10000298","49.47","1","0.0","7.89","11.04"
"MX-2011-168732","2011-12-28","TG-21640","TEC-AC-10004043","124.56","4","0.0","49.76","11.04"
"MX-2014-128055","2014-07-27","JL-15130","TEC-AC-10002170","149.38","7","0.0","13.44","11.03"
"IT-2014-4920177","2014-02-11","GT-14635","OFF-ST-10000695","210.69","2","0.5","-105.39","11.03"
"IT-2014-5571171","2014-04-03","MP-17965","FUR-BO-10004219","168.3","2","0.5","-50.52","11.03"
"ES-2014-2331802","2014-05-14","SM-20005","OFF-PA-10002645","53.406","2","0.1","-0.594","11.03"
"IN-2012-21507","2012-08-09","VG-21805","OFF-AP-10000382","99.6","2","0.17","19.2","11.03"
"ID-2012-65684","2012-03-16","LC-16885","OFF-BI-10004078","91.134","4","0.17","-1.146","11.03"
"CA-2013-111682","2013-06-18","TB-21055","OFF-PA-10001569","32.4","5","0.0","15.552","11.03"
"CA-2013-165330","2013-12-12","WB-21850","OFF-ST-10000636","50.22","3","0.0","2.0088","11.03"
"NI-2011-8260","2011-09-29","BM-1650","OFF-IBI-10002637","31.752","2","0.7","-25.428","11.03"
"PL-2014-290","2014-04-21","CC-2220","TEC-SAN-10004215","162.96","2","0.0","47.22","11.03"
"TZ-2012-5980","2012-11-30","MO-7800","FUR-HON-10004137","132.87","1","0.0","38.52","11.03"
"JO-2014-5980","2014-12-29","PT-9090","OFF-AME-10000244","108.36","4","0.0","43.32","11.03"
"MX-2011-125087","2011-07-17","DL-13330","OFF-BI-10001324","80.32","4","0.0","6.4","11.02"
"ES-2011-1417751","2011-08-09","KH-16510","OFF-AR-10000091","88.44","4","0.0","15.84","11.02"
"ES-2012-2268105","2012-01-05","DP-13165","TEC-PH-10004601","200.088","2","0.4","-83.412","11.02"
"ID-2011-70787","2011-12-08","GB-14575","FUR-FU-10004064","123.8664","4","0.27","33.8664","11.02"
"IN-2013-52566","2013-10-10","JS-16030","FUR-BO-10000668","276.2613","1","0.37","-109.6287","11.02"
"IN-2012-37362","2012-06-27","DB-13120","OFF-BI-10003779","181.8","6","0.0","72.72","11.02"
"CA-2013-129238","2013-01-31","SC-20050","TEC-PH-10004120","109.592","1","0.2","8.2194","11.02"
"CA-2014-136651","2014-04-24","JF-15355","OFF-BI-10003638","92.88","6","0.2","30.186","11.02"
"NI-2011-9600","2011-10-28","RD-9660","OFF-FEL-10000070","84.672","14","0.7","-183.708","11.02"
"SU-2013-8120","2013-08-02","JK-6090","OFF-ROG-10003733","238.08","8","0.0","26.16","11.02"
"AG-2013-5820","2013-11-05","ES-4080","OFF-STO-10002449","63.84","4","0.0","6.36","11.02"
"ES-2012-2360362","2012-08-03","MZ-17335","OFF-AR-10000505","85.47","7","0.0","0.0","11.01"
"ID-2014-63955","2014-03-15","MT-18070","TEC-AC-10000860","146.121","5","0.47","-96.579","11.01"
"IN-2014-29767","2014-03-22","CA-12055","FUR-FU-10004064","169.68","4","0.0","79.68","11.01"
"CA-2013-106460","2013-02-19","GT-14710","OFF-PA-10001736","70.88","2","0.0","33.3136","11.01"
"IR-2012-3550","2012-09-05","TB-11400","OFF-SME-10004247","48.96","1","0.0","22.02","11.01"
"SA-2013-7130","2013-02-09","CC-2610","TEC-SHA-10002034","120.0","1","0.0","7.2","11.01"
"GG-2013-6030","2013-01-10","NP-8670","OFF-BRE-10003081","122.58","2","0.0","42.9","11.01"
"MX-2014-166254","2014-08-28","YS-21880","OFF-BI-10001254","98.4","3","0.0","21.6","11.01"
"MX-2013-148523","2013-12-20","BE-11335","OFF-PA-10002966","161.1","5","0.0","28.9","11.01"
"ES-2012-1484906","2012-12-25","CD-11980","OFF-ST-10003111","129.6","3","0.1","33.12","11.0"
"ES-2014-3129163","2014-09-08","LO-17170","OFF-BI-10000482","121.92","4","0.0","10.92","11.0"
"ES-2012-2080192","2012-04-11","CM-12445","OFF-AR-10001269","88.83","3","0.0","31.05","11.0"
"ES-2014-2479976","2014-06-24","DD-13570","OFF-AR-10000110","138.96","3","0.0","36.09","11.0"
"ID-2013-37495","2013-05-16","RF-19735","OFF-PA-10003805","81.408","5","0.47","-33.792","11.0"
"ID-2014-47792","2014-08-30","CS-11950","FUR-FU-10002890","156.1032","2","0.27","-29.9568","11.0"
"IN-2013-32945","2013-12-26","PW-19030","TEC-AC-10000332","145.32","2","0.0","45.0","11.0"
"IN-2011-66678","2011-07-30","DL-13495","OFF-AR-10003962","177.93","9","0.0","76.41","11.0"
"IN-2014-32406","2014-11-26","MH-17440","OFF-AR-10002256","195.72","4","0.0","31.2","11.0"
"US-2014-143770","2014-03-21","RD-19720","OFF-PA-10001125","61.96","2","0.0","27.882","11.0"
"MZ-2014-1140","2014-06-12","CR-2625","OFF-ROG-10001399","124.32","2","0.0","9.9","11.0"
"UP-2013-2120","2013-06-25","HG-5025","OFF-HON-10003921","40.32","4","0.0","12.84","11.0"
"PL-2014-290","2014-04-21","CC-2220","TEC-SAM-10001013","169.68","1","0.0","30.54","11.0"
"CA-2014-3210","2014-02-22","LS-6975","TEC-LOG-10001629","123.12","4","0.0","33.24","11.0"
"TU-2014-9840","2014-11-27","DV-3045","TEC-ENE-10000995","91.68","2","0.6","-103.14","11.0"
"MX-2014-142979","2014-02-21","TP-21565","OFF-BI-10002455","63.24","3","0.0","9.48","11.0"
"MX-2012-115301","2012-09-11","JK-15325","OFF-ST-10003800","99.2","5","0.0","31.7","11.0"
"ES-2014-5632446","2014-08-18","MC-17845","OFF-ST-10003111","86.4","2","0.1","22.08","10.99"
"ES-2012-3761208","2012-08-06","AZ-10750","TEC-AC-10001942","154.5","5","0.0","50.85","10.99"
"IN-2013-29305","2013-04-30","LS-17230","TEC-AC-10004249","165.888","6","0.1","58.968","10.99"
"IN-2013-36557","2013-12-06","RB-19330","OFF-EN-10003000","73.92","2","0.0","29.52","10.99"
"ID-2014-45104","2014-04-07","BT-11485","FUR-CH-10000187","208.2375","5","0.25","-0.1125","10.99"
"IN-2014-25350","2014-08-22","BK-11260","OFF-EN-10001976","121.6116","3","0.17","16.0416","10.99"
"ID-2011-81588","2011-11-29","NB-18580","FUR-FU-10000067","248.688","8","0.4","32.928","10.99"
"IN-2013-80111","2013-09-11","SR-20425","TEC-PH-10002658","273.3","2","0.0","68.28","10.99"
"MX-2012-169600","2012-05-23","MP-17470","OFF-BI-10001304","58.32","3","0.0","0.0","10.99"
"ES-2013-4165099","2013-02-18","BV-11245","OFF-AR-10002816","160.92","3","0.0","40.23","10.98"
"ES-2014-1470462","2014-07-02","DK-13090","OFF-SU-10003632","222.81","7","0.0","62.37","10.98"
"ES-2013-1166961","2013-11-04","GH-14410","TEC-MA-10000687","41.463","1","0.15","11.703","10.98"
"ES-2011-2681822","2011-09-02","CM-11830","OFF-BI-10002354","43.83","3","0.0","14.4","10.98"
"ES-2012-1217718","2012-11-27","MS-17980","TEC-MA-10003856","133.488","3","0.1","28.098","10.98"
"IN-2013-58873","2013-08-06","KH-16510","FUR-FU-10001619","200.04","4","0.0","78.0","10.98"
"IN-2012-40029","2012-01-27","MY-18295","FUR-CH-10000825","179.46","3","0.0","69.93","10.98"
"ID-2012-59181","2012-07-24","HA-14920","OFF-PA-10000453","52.0566","2","0.47","-11.8434","10.98"
"US-2013-123470","2013-08-16","ME-17725","OFF-AP-10003287","122.328","3","0.2","12.2328","10.98"
"CA-2013-142370","2013-09-20","TP-21130","TEC-AC-10002926","249.95","5","0.0","107.4785","10.98"
"CA-2011-139598","2011-12-26","MG-17695","OFF-AP-10003287","81.552","2","0.2","8.1552","10.98"
"CA-2014-162712","2014-06-19","NK-18490","OFF-PA-10000167","74.352","3","0.2","23.235","10.98"
"MO-2011-9470","2011-04-25","LR-7035","FUR-DEF-10000346","110.1","1","0.0","8.79","10.98"
"MD-2012-9980","2012-11-15","SH-10635","TEC-SAM-10002682","74.49","1","0.0","8.91","10.98"
"MX-2012-142104","2012-11-06","MG-17695","OFF-ST-10001890","161.5","5","0.0","69.4","10.98"
"ES-2014-3484812","2014-10-24","GT-14755","OFF-PA-10000878","67.92","2","0.0","28.5","10.97"
"ES-2011-3948308","2011-03-22","CD-11980","OFF-PA-10003455","89.94","2","0.0","26.94","10.97"
"ES-2011-2272875","2011-12-27","DW-13480","OFF-AR-10001529","55.86","2","0.0","6.12","10.97"
"ES-2013-3712216","2013-06-21","JH-15820","OFF-AR-10001002","99.84","2","0.0","32.94","10.97"
"IN-2011-40498","2011-02-17","LA-16780","OFF-FA-10003626","70.2","5","0.0","29.4","10.97"
"CA-2013-163167","2013-11-29","RF-19345","TEC-AC-10003441","101.7","6","0.0","6.102","10.97"
"CA-2012-138674","2012-11-14","KB-16585","TEC-AC-10000358","91.176","3","0.2","4.5588","10.97"
"CA-2013-166282","2013-04-17","PK-19075","OFF-PA-10003022","123.088","7","0.2","40.0036","10.97"
"AG-2013-8490","2013-08-30","SK-9990","OFF-FEL-10002837","105.72","4","0.0","43.32","10.97"
"ES-2014-2677112","2014-04-10","DR-12940","OFF-AR-10002991","65.043","3","0.1","6.453","10.96"
"IN-2012-35850","2012-05-09","JM-15265","OFF-LA-10002465","63.504","6","0.1","6.984","10.96"
"IN-2011-71242","2011-10-22","CC-12670","OFF-FA-10000757","68.985","7","0.1","23.625","10.96"
"CA-2012-142944","2012-03-06","JL-15850","FUR-FU-10000308","435.26","7","0.0","95.7572","10.96"
"CA-2011-149524","2011-01-15","BS-11590","FUR-BO-10003433","61.96","4","0.5","-53.2856","10.96"
"US-2012-156797","2012-08-11","PO-19180","TEC-PH-10004614","138.0","2","0.0","34.5","10.96"
"CA-2014-152310","2014-08-13","DK-12895","TEC-AC-10000397","174.95","5","0.0","12.2465","10.96"
"SA-2014-6080","2014-11-13","BM-1785","OFF-ROG-10001818","61.44","2","0.0","4.86","10.96"
"AO-2013-2380","2013-03-28","CM-2655","OFF-STA-10004163","93.84","4","0.0","31.8","10.96"
"UP-2013-7330","2013-09-10","KH-6690","FUR-DEF-10001359","217.32","2","0.0","4.32","10.96"
"SF-2014-5230","2014-07-11","MM-8280","OFF-ACC-10000687","112.86","6","0.0","18.0","10.96"
"SA-2012-5640","2012-09-06","CS-1845","OFF-STI-10004202","92.04","4","0.0","20.16","10.96"
"MX-2014-128237","2014-09-16","JF-15415","TEC-PH-10000286","95.42","1","0.0","35.3","10.96"
"MX-2014-126165","2014-09-06","BT-11680","OFF-SU-10002402","94.32","4","0.0","44.32","10.96"
"US-2014-162341","2014-09-25","BO-11425","OFF-EN-10003607","92.88","12","0.4","-46.56","10.96"
"MX-2012-104458","2012-10-03","BS-11380","TEC-PH-10002392","185.8","2","0.0","79.88","10.95"
"MX-2014-167829","2014-10-17","GH-14665","FUR-FU-10002698","114.17","7","0.5","-6.93","10.95"
"MX-2014-128461","2014-06-19","EB-13840","TEC-PH-10004404","146.58","3","0.0","51.3","10.95"
"ES-2013-4638107","2013-12-09","JS-15685","TEC-PH-10001382","231.642","4","0.15","95.322","10.95"
"IN-2011-70409","2011-10-20","KL-16555","OFF-SU-10002448","256.5","6","0.0","48.6","10.95"
"IN-2012-63255","2012-09-10","PN-18775","OFF-PA-10000302","83.88","3","0.0","30.96","10.95"
"CA-2013-129868","2013-12-27","MC-18130","FUR-CH-10003535","146.352","3","0.2","-5.4882","10.95"
"US-2012-130512","2012-08-21","SM-20320","OFF-BI-10004519","99.588","2","0.7","-82.99","10.95"
"IZ-2013-3780","2013-01-31","CM-2715","OFF-BOS-10000577","75.48","4","0.0","18.84","10.95"
"TU-2014-4920","2014-07-05","PS-9045","OFF-SME-10004553","158.736","2","0.6","-170.664","10.95"
"MX-2013-158918","2013-04-07","MW-18235","OFF-EN-10002372","99.3","5","0.0","32.7","10.95"
"US-2014-148894","2014-10-14","LP-17095","TEC-PH-10000087","167.4","3","0.4","-94.86","10.95"
"MX-2014-116022","2014-11-03","MP-17965","OFF-AR-10001061","126.96","5","0.2","44.36","10.95"
"MX-2013-117877","2013-09-14","LT-16765","OFF-SU-10003157","64.0","4","0.0","28.16","10.95"
"MX-2014-166142","2014-12-04","MP-17965","FUR-CH-10003706","74.208","2","0.2","-2.792","10.95"
"MX-2012-143889","2012-01-04","LH-16750","OFF-ST-10002423","97.92","3","0.0","30.3","10.94"
"ES-2013-5687296","2013-10-18","LR-16915","OFF-PA-10001758","85.5","3","0.0","8.55","10.94"
"IN-2013-14437","2013-08-12","NG-18355","FUR-CH-10000258","275.13","3","0.0","16.47","10.94"
"ID-2012-30712","2012-11-09","RW-19540","OFF-SU-10003537","117.126","9","0.4","-23.544","10.94"
"IN-2013-45440","2013-11-02","FW-14395","FUR-CH-10001695","445.5","6","0.0","4.32","10.94"
"CA-2011-110072","2011-10-22","MG-17680","FUR-FU-10000521","93.888","4","0.2","12.9096","10.94"
"CA-2014-100825","2014-09-10","KD-16495","OFF-ST-10003123","99.87","3","0.0","23.9688","10.94"
"AG-2013-5570","2013-05-01","AH-75","OFF-BOS-10002472","48.6","1","0.0","20.88","10.94"
"SF-2013-9730","2013-10-30","RW-9540","FUR-RUB-10001190","97.56","2","0.0","48.78","10.94"
"US-2014-102827","2014-09-16","RD-19810","FUR-FU-10004787","144.2","4","0.5","-132.68","10.94"
"ES-2011-2911640","2011-06-28","SC-20440","FUR-BO-10001555","246.9","2","0.0","34.56","10.93"
"IT-2012-5373697","2012-11-01","PN-18775","OFF-ST-10003764","84.9","10","0.5","-5.1","10.93"
"ES-2013-4310512","2013-05-14","SP-20920","OFF-ST-10001050","193.68","4","0.0","52.2","10.93"
"IN-2014-17769","2014-05-09","RW-19690","FUR-CH-10004163","169.44","2","0.0","33.84","10.93"
"US-2014-112347","2014-12-03","BS-11380","FUR-BO-10003546","242.352","8","0.7","-363.528","10.93"
"CA-2012-129217","2012-05-10","DP-13390","OFF-AR-10004602","36.784","2","0.2","3.6784","10.93"
"CA-2014-127096","2014-09-16","CS-12400","FUR-TA-10003473","300.904","1","0.2","11.2839","10.93"
"CA-2013-140977","2013-06-17","JL-15175","TEC-MA-10003493","91.475","1","0.5","-1.8295","10.93"
"MZ-2012-5130","2012-12-24","MH-7290","TEC-SHA-10000971","297.09","1","0.0","23.76","10.93"
"MX-2014-146087","2014-04-09","NF-18475","OFF-AR-10002975","121.84","4","0.0","47.44","10.93"
"MX-2013-110135","2013-10-14","SW-20755","OFF-ST-10003344","81.84","4","0.0","15.52","10.93"
"MX-2014-158827","2014-12-31","TC-21535","OFF-AP-10002439","135.48","3","0.0","17.58","10.93"
"MX-2013-129133","2013-10-29","TC-21295","FUR-FU-10002387","97.56","3","0.0","42.9","10.92"
"ES-2013-2989764","2013-01-30","LC-17050","FUR-FU-10001495","188.76","4","0.0","39.6","10.92"
"ES-2013-1222538","2013-06-11","GH-14425","FUR-CH-10004047","123.66","1","0.1","35.7","10.92"
"ES-2013-1668643","2013-12-03","PF-19225","OFF-AR-10004881","133.29","3","0.0","43.92","10.92"
"ES-2014-5802920","2014-11-25","NM-18520","OFF-LA-10003283","82.5","10","0.0","11.4","10.92"
"IT-2014-5704985","2014-10-30","TC-21295","OFF-SU-10000150","42.84","3","0.0","21.42","10.92"
"ID-2014-85438","2014-08-06","IG-15085","TEC-MA-10002910","1113.264","6","0.4","-705.096","10.92"
"CA-2012-157812","2012-03-22","DB-13210","OFF-ST-10000736","129.568","2","0.2","-25.9136","10.92"
"CA-2011-320","2011-10-30","JK-6090","OFF-FEL-10002897","115.74","2","0.0","30.06","10.92"
"CG-2014-5210","2014-03-31","PW-9030","OFF-ACC-10001281","77.52","4","0.0","36.36","10.92"
"MX-2014-166541","2014-10-02","PO-18850","OFF-EN-10004186","168.2","5","0.0","74.0","10.92"
"MX-2011-155299","2011-12-23","BF-11275","OFF-EN-10004903","32.576","2","0.2","-4.104","10.91"
"MX-2014-108448","2014-06-05","SC-20380","TEC-PH-10000347","184.76","2","0.0","40.64","10.91"
"MX-2011-168893","2011-11-25","RD-19930","OFF-AR-10000461","52.72","4","0.0","5.2","10.91"
"MX-2013-129952","2013-12-06","BD-11320","OFF-SU-10004246","118.2","6","0.0","20.04","10.91"
"US-2011-162299","2011-11-07","BC-11125","TEC-AC-10002219","227.82","5","0.4","22.72","10.91"
"ES-2014-3132105","2014-05-29","FP-14320","FUR-FU-10004462","190.296","9","0.2","18.846","10.91"
"IN-2012-30740","2012-11-09","PF-19225","OFF-PA-10004573","109.62","7","0.0","36.12","10.91"
"IN-2014-38342","2014-06-16","EM-14140","OFF-AR-10004900","145.557","3","0.1","14.517","10.91"
"IN-2013-12505","2013-11-22","ME-17725","TEC-AC-10001463","95.64","2","0.0","17.16","10.91"
"CA-2014-139619","2014-09-20","ES-14080","OFF-ST-10003282","95.616","2","0.2","9.5616","10.91"
"ID-2014-26869","2014-05-23","NC-18340","OFF-SU-10001308","136.5","7","0.5","-90.09","10.9"
"IN-2011-33855","2011-03-08","JR-15670","TEC-PH-10001002","124.146","1","0.1","39.996","10.9"
"IN-2013-30257","2013-07-30","JR-16210","TEC-AC-10003734","93.42","2","0.0","42.96","10.9"
"ZA-2012-5660","2012-03-02","MG-8205","OFF-FEL-10001865","136.38","1","0.0","28.62","10.9"
"UP-2012-5960","2012-10-31","TS-11655","OFF-BOS-10001511","54.9","1","0.0","9.87","10.9"
"MX-2012-125311","2012-05-23","KC-16675","OFF-SU-10003991","62.72","2","0.0","30.08","10.9"
"US-2011-117037","2011-07-09","DG-13300","FUR-CH-10001282","133.392","7","0.4","-37.828","10.89"
"ES-2014-5200052","2014-10-23","JD-16060","OFF-SU-10000782","88.68","4","0.5","-37.32","10.89"
"ID-2014-57739","2014-05-27","SG-20605","OFF-SU-10001573","78.246","3","0.4","-44.424","10.89"
"ID-2013-36368","2013-10-25","BB-10990","TEC-PH-10000365","80.46","2","0.5","-41.88","10.89"
"IN-2013-22760","2013-06-14","VT-21700","OFF-EN-10002258","244.26","6","0.0","95.22","10.89"
"ID-2014-39896","2014-02-23","MC-17575","OFF-LA-10004398","34.101","3","0.1","-3.789","10.89"
"US-2014-132444","2014-11-19","CD-12280","OFF-ST-10003442","169.68","6","0.0","45.8136","10.89"
"CA-2012-127593","2012-09-21","DH-13675","FUR-FU-10004006","85.3","2","0.0","14.501","10.89"
"CA-2013-158435","2013-05-18","AG-10900","OFF-SU-10000381","65.17","7","0.0","18.8993","10.89"
"CA-2011-164469","2011-06-25","GK-14620","OFF-AR-10003478","71.632","11","0.2","17.908","10.89"
"CA-2014-141719","2014-11-18","EG-13900","TEC-AC-10003610","239.96","5","0.2","83.986","10.89"
"US-2014-163300","2014-09-16","ES-14020","FUR-CH-10003396","184.752","3","0.2","-20.7846","10.89"
"CA-2014-117646","2014-08-22","SC-20845","OFF-ST-10000036","237.096","3","0.2","20.7459","10.89"
"TU-2013-4930","2013-12-18","AR-510","OFF-ACC-10002680","82.32","4","0.6","-72.12","10.89"
"AJ-2013-1760","2013-08-14","CA-2310","TEC-CIS-10002986","141.33","1","0.0","14.13","10.89"
"MX-2012-159905","2012-11-27","EM-14065","OFF-EN-10003939","93.84","3","0.0","28.14","10.89"
"US-2012-106950","2012-10-29","FP-14320","OFF-SU-10002599","105.952","7","0.2","-13.328","10.88"
"MX-2014-109064","2014-08-13","AB-10255","TEC-AC-10003294","166.92","6","0.0","19.92","10.88"
"MX-2013-111556","2013-11-18","BM-11140","FUR-BO-10004472","291.0","2","0.4","48.48","10.88"
"IT-2013-4413081","2013-09-16","BD-11635","OFF-SU-10004299","192.375","9","0.5","-107.865","10.88"
"ES-2012-4108483","2012-06-18","SJ-20500","FUR-CH-10000807","119.799","1","0.1","50.559","10.88"
"US-2011-154879","2011-05-06","SN-20710","OFF-AR-10001897","107.94","6","0.0","30.2232","10.88"
"IR-2013-7630","2013-09-26","SS-10140","OFF-BIN-10000901","120.96","8","0.0","43.44","10.88"
"TU-2011-1580","2011-08-12","NB-8580","TEC-PAN-10002756","68.892","1","0.6","-37.908","10.88"
